player_id,player,team,club_id,position,position_group,market_value_m,age,minutes_per_app,goals_per90,assists_per90,cards_per90,days_since,selected_proxy
1002305,Sondre Ørjasæter,FC Twente,317,Left Winger,att,7.0,22.76249144421629,76.4,0.35340314136125656,0.2356020942408377,0.0,108.0,1
416660,Ramiz Zerrouki,FC Twente,317,Defensive Midfield,mid,6.5,28.27104722792608,72.3,0.12448132780082988,0.0,0.12448132780082988,71.0,1
694186,Kristian Hlynsson,FC Twente,317,Attacking Midfield,mid,6.0,22.60917180013689,86.9,0.5178365937859609,0.20713463751438435,0.0,108.0,1
761326,Stav Lemkin,FC Twente,317,Centre-Back,def,6.0,23.419575633127995,90.0,0.0,0.0,0.2,108.0,1
591363,Daan Rots,FC Twente,317,Right Winger,att,5.0,25.10609171800137,82.9,0.32569360675512665,0.10856453558504221,0.10856453558504221,108.0,1
412941,Thomas van den Belt,FC Twente,317,Defensive Midfield,mid,4.5,25.207392197125255,78.6,0.22900763358778625,0.0,0.22900763358778625,115.0,1
386914,Sam Lammers,FC Twente,317,Centre-Forward,att,4.0,29.34154688569473,85.2,0.31690140845070425,0.6338028169014085,0.0,108.0,1
53696,Lars Unnerstall,FC Twente,317,Goalkeeper,gk,1.0,36.120465434633815,90.0,0.0,0.0,0.0,122.0,1
562702,Mees Hilgers,FC Twente,317,Centre-Back,def,3.0,25.305954825462013,82.2,0.0,0.0,0.21897810218978103,472.0,0
205940,Marko Pjaca,FC Twente,317,Left Winger,att,1.5,31.326488706365502,20.7,0.43478260869565216,0.0,0.0,108.0,0
618086,Max Bruns,FC Twente,317,Centre-Back,def,1.5,23.822039698836413,52.2,0.1724137931034483,0.0,0.1724137931034483,145.0,0
202788,Robin Pröpper,FC Twente,317,Centre-Back,def,1.2,32.941820670773446,17.9,0.0,0.0,0.0,108.0,0
513963,Taylor Booth,FC Twente,317,Right Winger,att,1.0,25.256673511293634,28.7,0.0,0.0,0.313588850174216,145.0,0
528652,Mathias Kjølø,FC Twente,317,Defensive Midfield,mid,1.0,25.182751540041068,15.1,0.0,0.0,0.0,108.0,0
808578,Daouda Weidmann,FC Twente,317,Central Midfield,mid,0.75,23.33196440793977,21.4,0.0,0.4205607476635514,0.0,108.0,0
250591,Arno Verschueren,FC Twente,317,Attacking Midfield,mid,0.7,29.401779603011637,10.6,0.0,0.0,0.0,108.0,0
997646,Lucas Vennegoor of Hesselink,FC Twente,317,Centre-Forward,att,0.25,20.470910335386723,10.7,0.0,0.0,0.0,171.0,0
41355,Ricky van Wolfswinkel,FC Twente,317,Centre-Forward,att,0.2,37.596167008898014,20.2,0.0,0.0,0.0,108.0,0
983553,Guilherme Peixoto,FC Twente,317,Right-Back,def,0.2,20.27378507871321,8.0,0.0,0.0,1.0,276.0,0
430475,Issam El Maach,FC Twente,317,Goalkeeper,gk,0.1,26.584531143052704,96.0,0.0,0.0,0.0,1641.0,0
33210,Przemyslaw Tyton,FC Twente,317,Goalkeeper,gk,0.075,39.66050650239562,88.7,0.0,0.0,0.0,108.0,0
703779,Sam Karssies,FC Twente,317,Goalkeeper,gk,0.075,23.515400410677618,0.0,0.0,0.0,0.0,,0
1014172,Yannick Gerritsen,FC Twente,317,Goalkeeper,gk,0.05,20.54757015742642,0.0,0.0,0.0,0.0,,0
541134,Souffian El Karouani,FC Utrecht,200,Left-Back,def,15.0,25.869952087611225,85.5,0.0,0.10526315789473684,0.10526315789473684,108.0,1
571149,Gjivai Zechiël,FC Utrecht,200,Central Midfield,mid,10.0,22.253251197809718,87.4,0.30892448512585813,0.41189931350114417,0.20594965675057209,108.0,1
