match_key,date,home_team,away_team,tm_match_available,tm_home_prior_lineup_available,tm_home_prior_starter_count,tm_home_prior_lineup_value_sum_m,tm_home_prior_lineup_value_avg_m,tm_home_prior_lineup_value_top3_m,tm_home_prior_lineup_value_coverage,tm_home_prior_lineup_age,tm_home_prior_lineup_gk_share,tm_home_prior_lineup_def_share,tm_home_prior_lineup_mid_share,tm_home_prior_lineup_att_share,tm_home_prior_lineup_stability,tm_home_prior_players_minutes_per_app,tm_home_prior_players_goals_per90,tm_home_prior_players_assists_per90,tm_home_prior_players_cards_per90,tm_home_prior_players_days_since,tm_home_manager_available,tm_home_manager_changed,tm_home_manager_matches,tm_home_manager_ppg,tm_home_manager_gd_per_match,tm_away_prior_lineup_available,tm_away_prior_starter_count,tm_away_prior_lineup_value_sum_m,tm_away_prior_lineup_value_avg_m,tm_away_prior_lineup_value_top3_m,tm_away_prior_lineup_value_coverage,tm_away_prior_lineup_age,tm_away_prior_lineup_gk_share,tm_away_prior_lineup_def_share,tm_away_prior_lineup_mid_share,tm_away_prior_lineup_att_share,tm_away_prior_lineup_stability,tm_away_prior_players_minutes_per_app,tm_away_prior_players_goals_per90,tm_away_prior_players_assists_per90,tm_away_prior_players_cards_per90,tm_away_prior_players_days_since,tm_away_manager_available,tm_away_manager_changed,tm_away_manager_matches,tm_away_manager_ppg,tm_away_manager_gd_per_match,tm_diff_manager_available,tm_diff_manager_changed,tm_diff_manager_gd_per_match,tm_diff_manager_matches,tm_diff_manager_ppg,tm_diff_prior_lineup_age,tm_diff_prior_lineup_att_share,tm_diff_prior_lineup_available,tm_diff_prior_lineup_def_share,tm_diff_prior_lineup_gk_share,tm_diff_prior_lineup_mid_share,tm_diff_prior_lineup_stability,tm_diff_prior_lineup_value_avg_m,tm_diff_prior_lineup_value_coverage,tm_diff_prior_lineup_value_sum_m,tm_diff_prior_lineup_value_top3_m,tm_diff_prior_players_assists_per90,tm_diff_prior_players_cards_per90,tm_diff_prior_players_days_since,tm_diff_prior_players_goals_per90,tm_diff_prior_players_minutes_per_app,tm_diff_prior_starter_count
2012-09-30|vvv venlo|psv,2012-09-30,VVV Venlo,PSV,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,6.0,0.5,-0.8333333333333334,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,6.0,2.0,2.0,0.0,0.0,-2.8333333333333335,0.0,-1.5,,,0.0,,,,,,,,,,,,,,0.0
2012-10-05|nec|ado den haag,2012-10-05,NEC,ADO Den Haag,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,1.1428571428571428,-0.7142857142857143,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,1.4285714285714286,0.42857142857142855,0.0,0.0,-1.1428571428571428,0.0,-0.2857142857142858,,,0.0,,,,,,,,,,,,,,0.0
2012-10-06|willem ii|waalwijk,2012-10-06,Willem II,Waalwijk,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,0.42857142857142855,-1.4285714285714286,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,1.4285714285714286,0.0,0.0,0.0,-1.4285714285714286,0.0,-1.0,,,0.0,,,,,,,,,,,,,,0.0
2012-10-06|pec zwolle|heracles,2012-10-06,PEC Zwolle,Heracles,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,0.7142857142857143,-1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,1.0,-0.2857142857142857,0.0,0.0,-0.7142857142857143,0.0,-0.2857142857142857,,,0.0,,,,,,,,,,,,,,0.0
2012-10-06|roda jc|vvv venlo,2012-10-06,Roda JC,VVV Venlo,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,6.0,0.5,-1.5,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,0.42857142857142855,-1.5714285714285714,0.0,0.0,0.0714285714285714,-1.0,0.07142857142857145,,,0.0,,,,,,,,,,,,,,0.0
2012-10-06|vitesse|heerenveen,2012-10-06,Vitesse,Heerenveen,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,2.4285714285714284,1.1428571428571428,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,0.8571428571428571,-0.42857142857142855,0.0,0.0,1.5714285714285714,0.0,1.5714285714285712,,,0.0,,,,,,,,,,,,,,0.0
2012-10-07|ajax|fc utrecht,2012-10-07,Ajax,FC Utrecht,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,2.142857142857143,1.8571428571428572,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,1.5714285714285714,0.2857142857142857,0.0,0.0,1.5714285714285716,0.0,0.5714285714285714,,,0.0,,,,,,,,,,,,,,0.0
2012-10-07|psv|nac breda,2012-10-07,PSV,NAC Breda,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,2.142857142857143,2.5714285714285716,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,0.7142857142857143,-1.1428571428571428,0.0,0.0,3.7142857142857144,0.0,1.4285714285714284,,,0.0,,,,,,,,,,,,,,0.0
2012-10-07|fc groningen|feyenoord,2012-10-07,FC Groningen,Feyenoord,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,1.4285714285714286,-0.7142857142857143,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,1.8571428571428572,0.5714285714285714,0.0,0.0,-1.2857142857142856,0.0,-0.4285714285714286,,,0.0,,,,,,,,,,,,,,0.0
2012-10-07|fc twente|az,2012-10-07,FC Twente,AZ,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,2.5714285714285716,1.5714285714285714,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,1.2857142857142858,0.14285714285714285,0.0,0.0,1.4285714285714286,0.0,1.2857142857142858,,,0.0,,,,,,,,,,,,,,0.0
2012-10-20|heracles|ajax,2012-10-20,Heracles,Ajax,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,1.25,0.125,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,2.0,1.625,0.0,0.0,-1.5,0.0,-0.75,,,0.0,,,,,,,,,,,,,,0.0
2012-10-20|roda jc|fc twente,2012-10-20,Roda JC,FC Twente,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,0.8571428571428571,-0.8571428571428571,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,2.625,1.75,0.0,0.0,-2.607142857142857,-1.0,-1.7678571428571428,,,0.0,,,,,,,,,,,,,,0.0
2012-10-20|nac breda|vitesse,2012-10-20,NAC Breda,Vitesse,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,0.625,-1.5,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,2.25,1.0,0.0,0.0,-2.5,0.0,-1.625,,,0.0,,,,,,,,,,,,,,0.0
2012-10-20|psv|willem ii,2012-10-20,PSV,Willem II,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,2.25,2.75,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,0.75,-1.125,0.0,0.0,3.875,0.0,1.5,,,0.0,,,,,,,,,,,,,,0.0
2012-10-20|az|nec,2012-10-20,AZ,NEC,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,1.125,-0.25,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,1.125,-0.625,0.0,0.0,0.375,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0
2012-10-21|ado den haag|fc utrecht,2012-10-21,ADO Den Haag,FC Utrecht,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,1.375,0.375,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,1.5,0.25,0.0,0.0,0.125,0.0,-0.125,,,0.0,,,,,,,,,,,,,,0.0
2012-10-21|heerenveen|fc groningen,2012-10-21,Heerenveen,FC Groningen,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,0.875,-0.375,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,1.375,-0.625,0.0,0.0,0.25,0.0,-0.5,,,0.0,,,,,,,,,,,,,,0.0
2012-10-21|vvv venlo|feyenoord,2012-10-21,VVV Venlo,Feyenoord,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,0.375,-1.75,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,1.75,0.5,0.0,0.0,-2.25,0.0,-1.375,,,0.0,,,,,,,,,,,,,,0.0
2012-10-21|waalwijk|pec zwolle,2012-10-21,Waalwijk,PEC Zwolle,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,1.25,-0.125,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,0.625,-1.25,0.0,0.0,1.125,0.0,0.625,,,0.0,,,,,,,,,,,,,,0.0
2012-10-26|fc utrecht|fc groningen,2012-10-26,FC Utrecht,FC Groningen,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.6666666666666667,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.2222222222222223,-0.8888888888888888,0.0,0.0,1.222222222222222,0.0,0.4444444444444444,,,0.0,,,,,,,,,,,,,,0.0
2012-10-27|ado den haag|willem ii,2012-10-27,ADO Den Haag,Willem II,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.2222222222222223,0.2222222222222222,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,0.6666666666666666,-1.1111111111111112,0.0,0.0,1.3333333333333335,0.0,0.5555555555555557,,,0.0,,,,,,,,,,,,,,0.0
2012-10-27|nec|roda jc,2012-10-27,NEC,Roda JC,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.3333333333333333,-0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,8.0,0.875,-0.75,0.0,0.0,0.4166666666666667,1.0,0.45833333333333326,,,0.0,,,,,,,,,,,,,,0.0
2012-10-27|vvv venlo|nac breda,2012-10-27,VVV Venlo,NAC Breda,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,0.3333333333333333,-1.6666666666666667,0.0,0.0,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,0.0,-1.0,,9.0,,,,0.0,,,,,,,,,,,,,,0.0
2012-10-28|feyenoord|ajax,2012-10-28,Feyenoord,Ajax,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.8888888888888888,0.5555555555555556,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.8888888888888888,1.4444444444444444,0.0,0.0,-0.8888888888888888,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0
2012-10-28|pec zwolle|psv,2012-10-28,PEC Zwolle,PSV,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,0.8888888888888888,-1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,2.3333333333333335,2.5555555555555554,0.0,0.0,-3.5555555555555554,0.0,-1.4444444444444446,,,0.0,,,,,,,,,,,,,,0.0
2012-10-28|heracles|heerenveen,2012-10-28,Heracles,Heerenveen,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.2222222222222223,0.1111111111111111,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.1111111111111112,0.0,0.0,0.0,0.1111111111111111,0.0,0.11111111111111116,,,0.0,,,,,,,,,,,,,,0.0
2012-10-28|waalwijk|fc twente,2012-10-28,Waalwijk,FC Twente,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.1111111111111112,-0.2222222222222222,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,2.4444444444444446,1.5555555555555556,0.0,0.0,-1.7777777777777777,0.0,-1.3333333333333335,,,0.0,,,,,,,,,,,,,,0.0
2012-10-28|vitesse|az,2012-10-28,Vitesse,AZ,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,2.3333333333333335,1.2222222222222223,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,1.0,-0.4444444444444444,0.0,0.0,1.6666666666666667,0.0,1.3333333333333335,,,0.0,,,,,,,,,,,,,,0.0
2012-11-02|roda jc|ado den haag,2012-11-02,Roda JC,ADO Den Haag,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,9.0,0.8888888888888888,-0.6666666666666666,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.4,0.4,0.0,0.0,-1.0666666666666667,-1.0,-0.5111111111111111,,,0.0,,,,,,,,,,,,,,0.0
2012-11-03|ajax|vitesse,2012-11-03,Ajax,Vitesse,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.8,1.3,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,2.1,1.0,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004,,,0.0,,,,,,,,,,,,,,0.0
2012-11-03|willem ii|fc utrecht,2012-11-03,Willem II,FC Utrecht,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,0.6,-1.2,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.8,0.4,0.0,0.0,-1.6,0.0,-1.2000000000000002,,,0.0,,,,,,,,,,,,,,0.0
2012-11-03|psv|heracles,2012-11-03,PSV,Heracles,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,2.4,2.4,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.4,0.4,0.0,0.0,2.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,0.0
2012-11-04|az|vvv venlo,2012-11-04,AZ,VVV Venlo,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.2,-0.3,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,0.3,-1.8,0.0,0.0,1.5,0.0,0.8999999999999999,,,0.0,,,,,,,,,,,,,,0.0
2012-11-04|fc groningen|nec,2012-11-04,FC Groningen,NEC,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.1,-0.9,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.3,-0.3,0.0,0.0,-0.6000000000000001,0.0,-0.19999999999999996,,,0.0,,,,,,,,,,,,,,0.0
2012-11-04|heerenveen|pec zwolle,2012-11-04,Heerenveen,PEC Zwolle,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.0,-0.3,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,0.8,-1.0,0.0,0.0,0.7,0.0,0.19999999999999996,,,0.0,,,,,,,,,,,,,,0.0
2012-11-04|fc twente|feyenoord,2012-11-04,FC Twente,Feyenoord,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,2.5,1.5,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.8,0.5,0.0,0.0,1.0,0.0,0.7,,,0.0,,,,,,,,,,,,,,0.0
2012-11-04|nac breda|waalwijk,2012-11-04,NAC Breda,Waalwijk,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,1.0,-0.3,0.0,0.0,3.3,-9.0,2.0,,,0.0,,,,,,,,,,,,,,0.0
2012-11-09|nac breda|fc groningen,2012-11-09,NAC Breda,FC Groningen,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,2.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.0,-0.9090909090909091,0.0,0.0,2.909090909090909,-9.0,2.0,,,0.0,,,,,,,,,,,,,,0.0
2012-11-10|waalwijk|fc utrecht,2012-11-10,Waalwijk,FC Utrecht,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,0.9090909090909091,-0.36363636363636365,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.9090909090909092,0.7272727272727273,0.0,0.0,-1.0909090909090908,0.0,-1.0,,,0.0,,,,,,,,,,,,,,0.0
2012-11-10|vvv venlo|willem ii,2012-11-10,VVV Venlo,Willem II,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,0.5454545454545454,-1.5454545454545454,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,0.5454545454545454,-1.4545454545454546,0.0,0.0,-0.09090909090909083,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0
2012-11-10|nec|heracles,2012-11-10,NEC,Heracles,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.4545454545454546,-0.18181818181818182,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.2727272727272727,0.0,0.0,0.0,-0.18181818181818182,0.0,0.18181818181818188,,,0.0,,,,,,,,,,,,,,0.0
2012-11-10|ado den haag|az,2012-11-10,ADO Den Haag,AZ,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.3636363636363635,0.36363636363636365,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.0909090909090908,-0.36363636363636365,0.0,0.0,0.7272727272727273,0.0,0.2727272727272727,,,0.0,,,,,,,,,,,,,,0.0
2012-11-11|vitesse|fc twente,2012-11-11,Vitesse,FC Twente,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,2.1818181818181817,1.0909090909090908,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,2.5454545454545454,1.6363636363636365,0.0,0.0,-0.5454545454545456,0.0,-0.36363636363636376,,,0.0,,,,,,,,,,,,,,0.0
2012-11-11|feyenoord|roda jc,2012-11-11,Feyenoord,Roda JC,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.6363636363636365,0.18181818181818182,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,0.9,-0.6,0.0,0.0,0.7818181818181817,1.0,0.7363636363636364,,,0.0,,,,,,,,,,,,,,0.0
2012-11-11|pec zwolle|ajax,2012-11-11,PEC Zwolle,Ajax,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,0.7272727272727273,-1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.6363636363636365,1.0,0.0,0.0,-2.0,0.0,-0.9090909090909092,,,0.0,,,,,,,,,,,,,,0.0
2012-11-11|psv|heerenveen,2012-11-11,PSV,Heerenveen,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,2.4545454545454546,2.5454545454545454,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.1818181818181819,-0.18181818181818182,0.0,0.0,2.727272727272727,0.0,1.2727272727272727,,,0.0,,,,,,,,,,,,,,0.0
2012-11-17|ado den haag|psv,2012-11-17,ADO Den Haag,PSV,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.3333333333333333,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,2.5,2.6666666666666665,0.0,0.0,-2.333333333333333,0.0,-1.1666666666666667,,,0.0,,,,,,,,,,,,,,0.0
2012-11-17|heerenveen|waalwijk,2012-11-17,Heerenveen,Waalwijk,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.0833333333333333,-0.5,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.0833333333333333,0.0,0.0,0.0,-0.5,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0
2012-11-17|pec zwolle|nac breda,2012-11-17,PEC Zwolle,NAC Breda,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,0.6666666666666666,-1.0833333333333333,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,3.0,2.0,1.0,0.0,0.0,-2.083333333333333,9.0,-1.3333333333333335,,,0.0,,,,,,,,,,,,,,0.0
2012-11-17|ajax|vvv venlo,2012-11-17,Ajax,VVV Venlo,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.75,1.0833333333333333,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,0.75,-1.1666666666666667,0.0,0.0,2.25,0.0,1.0,,,0.0,,,,,,,,,,,,,,0.0
2012-11-17|fc groningen|az,2012-11-17,FC Groningen,AZ,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.1666666666666667,-0.75,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.0833333333333333,-0.3333333333333333,0.0,0.0,-0.4166666666666667,0.0,0.08333333333333348,,,0.0,,,,,,,,,,,,,,0.0
2012-11-18|vitesse|nec,2012-11-18,Vitesse,NEC,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,2.0833333333333335,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.5833333333333333,-0.08333333333333333,0.0,0.0,1.0833333333333333,0.0,0.5000000000000002,,,0.0,,,,,,,,,,,,,,0.0
2012-11-18|fc utrecht|fc twente,2012-11-18,FC Utrecht,FC Twente,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.75,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,2.4166666666666665,1.5,0.0,0.0,-1.1666666666666667,0.0,-0.6666666666666665,,,0.0,,,,,,,,,,,,,,0.0
2012-11-18|feyenoord|willem ii,2012-11-18,Feyenoord,Willem II,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.75,0.4166666666666667,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,0.5,-1.5833333333333333,0.0,0.0,2.0,0.0,1.25,,,0.0,,,,,,,,,,,,,,0.0
2012-11-18|heracles|roda jc,2012-11-18,Heracles,Roda JC,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.1666666666666667,-0.08333333333333333,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,0.8181818181818182,-0.8181818181818182,0.0,0.0,0.7348484848484849,1.0,0.3484848484848485,,,0.0,,,,,,,,,,,,,,0.0
2012-11-23|nac breda|ado den haag,2012-11-23,NAC Breda,ADO Den Haag,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.2307692307692308,-0.07692307692307693,0.0,1.0,,-13.0,,,,0.0,,,,,,,,,,,,,,0.0
2012-11-24|nec|fc utrecht,2012-11-24,NEC,FC Utrecht,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.4615384615384615,-0.3076923076923077,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.6923076923076923,0.3076923076923077,0.0,0.0,-0.6153846153846154,0.0,-0.23076923076923084,,,0.0,,,,,,,,,,,,,,0.0
2012-11-24|waalwijk|fc groningen,2012-11-24,Waalwijk,FC Groningen,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.2307692307692308,0.15384615384615385,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.1538461538461537,-0.6923076923076923,0.0,0.0,0.8461538461538461,0.0,0.0769230769230771,,,0.0,,,,,,,,,,,,,,0.0
2012-11-24|willem ii|heracles,2012-11-24,Willem II,Heracles,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,0.46153846153846156,-1.6923076923076923,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.3076923076923077,0.23076923076923078,0.0,0.0,-1.9230769230769231,0.0,-0.8461538461538461,,,0.0,,,,,,,,,,,,,,0.0
2012-11-24|vvv venlo|heerenveen,2012-11-24,VVV Venlo,Heerenveen,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,0.6923076923076923,-1.2307692307692308,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.0,-0.6153846153846154,0.0,0.0,-0.6153846153846154,0.0,-0.3076923076923077,,,0.0,,,,,,,,,,,,,,0.0
2012-11-25|roda jc|ajax,2012-11-25,Roda JC,Ajax,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,12.0,0.75,-1.0833333333333333,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.8461538461538463,1.1538461538461537,0.0,0.0,-2.2371794871794872,-1.0,-1.0961538461538463,,,0.0,,,,,,,,,,,,,,0.0
2012-11-25|psv|vitesse,2012-11-25,PSV,Vitesse,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,2.5384615384615383,2.8461538461538463,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,2.1538461538461537,1.1538461538461537,0.0,0.0,1.6923076923076925,0.0,0.3846153846153846,,,0.0,,,,,,,,,,,,,,0.0
2012-11-25|az|feyenoord,2012-11-25,AZ,Feyenoord,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.0769230769230769,-0.3076923076923077,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,1.8461538461538463,0.6153846153846154,0.0,0.0,-0.9230769230769231,0.0,-0.7692307692307694,,,0.0,,,,,,,,,,,,,,0.0
2012-11-25|fc twente|pec zwolle,2012-11-25,FC Twente,PEC Zwolle,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,2.3076923076923075,1.3846153846153846,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,0.8461538461538461,-0.8461538461538461,0.0,0.0,2.230769230769231,0.0,1.4615384615384612,,,0.0,,,,,,,,,,,,,,0.0
2012-11-30|pec zwolle|vvv venlo,2012-11-30,PEC Zwolle,VVV Venlo,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,14.0,0.8571428571428571,-0.7857142857142857,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,14.0,0.7142857142857143,-1.1428571428571428,0.0,0.0,0.3571428571428571,0.0,0.1428571428571428,,,0.0,,,,,,,,,,,,,,0.0
2012-12-01|fc twente|ado den haag,2012-12-01,FC Twente,ADO Den Haag,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,14.0,2.2142857142857144,1.2857142857142858,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,14.0,1.3571428571428572,0.14285714285714285,0.0,0.0,1.142857142857143,0.0,0.8571428571428572,,,0.0,,,,,,,,,,,,,,0.0
2012-12-01|feyenoord|waalwijk,2012-12-01,Feyenoord,Waalwijk,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,14.0,1.9285714285714286,0.7142857142857143,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,14.0,1.2142857142857142,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.7142857142857144,,,0.0,,,,,,,,,,,,,,0.0
2012-12-01|willem ii|heerenveen,2012-12-01,Willem II,Heerenveen,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,14.0,0.5,-1.5714285714285714,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,14.0,1.0,-0.5714285714285714,0.0,0.0,-1.0,0.0,-0.5,,,0.0,,,,,,,,,,,,,,0.0
